Wall time,Step,Value
1584774517.4704807,1023,23.30765724182129
1584774563.9140546,21960,142.34426879882812
1584774614.1618576,43193,232.00486755371094
1584774655.538378,64315,288.9690856933594
1584774700.198222,85501,314.59100341796875
1584774742.9865065,108096,479.2896423339844
1584774788.9930577,133059,921.1123657226562
1584774847.1907609,157827,801.9002075195312
1584774895.138295,180349,842.5638427734375
1584774946.6382964,205391,835.134765625
1584774998.201161,229852,744.5831909179688
1584775047.2284544,252307,671.5120849609375
1584775091.5529876,276093,755.798828125
1584775150.9399347,302022,816.3225708007812
1584775196.1192765,326101,887.66357421875
1584775234.8963158,349531,875.1219482421875
1584775278.7974427,373083,906.171142578125
1584775315.8944638,396929,999.1546020507812
1584775355.953116,421992,1323.9171142578125
1584775393.8042002,445884,1211.3134765625
1584775437.8109672,470271,979.4700317382812
1584775465.3479803,493232,862.2490234375
1584775490.6303275,516443,917.3572387695312
1584775518.497121,539704,974.3306884765625
1584775563.9114428,565429,1381.7933349609375
1584775596.0730338,589678,1889.2041015625
1584775627.4879394,610620,2591.56103515625
1584775661.316059,632131,2538.784423828125
1584775693.6159198,654223,2497.64599609375
1584775729.7799506,677173,2523.958984375
1584775757.135437,698321,2534.34033203125
1584775806.3758705,720570,2501.59521484375
1584775838.2831233,745337,1581.732666015625
1584775889.2379742,770657,1301.5546875
1584775928.1504014,795328,1488.69482421875
1584775964.6998596,818568,1574.2412109375
1584776001.6194484,843239,1832.2882080078125
1584776036.3372881,869301,1795.9686279296875
1584776088.449136,896527,1986.5562744140625
1584776121.610892,920577,1240.36083984375
1584776152.4024029,945278,1169.381103515625
1584776179.8155305,968688,1162.31689453125
1584776208.908437,993242,1452.1102294921875
1584776215.82817,1000333,1468.8890380859375
