Wall time,Step,Value
1584454827.4162576,502,-0.6527312397956848
1584454850.9130204,10768,1.580298662185669
1584454875.352786,21455,9.507242202758789
1584454897.679501,32581,28.618715286254883
1584454921.0919435,43566,40.02804183959961
1584454947.986633,54992,56.44894790649414
1584454974.8818672,66824,72.3631591796875
1584454998.7639852,78135,91.82605743408203
1584455024.9038198,89779,88.30925750732422
1584455051.478392,101188,136.88125610351562
1584455075.648256,112571,123.3099365234375
1584455099.3061278,123990,135.98207092285156
1584455130.601897,136161,156.6517791748047
1584455162.3301978,148484,161.5235595703125
1584455187.3225613,160203,169.79443359375
1584455214.2354648,172323,146.52122497558594
1584455247.2202828,184649,165.0836944580078
1584455274.1292613,196489,172.83238220214844
1584455299.2149692,209079,164.51321411132812
1584455326.2645013,220709,199.64920043945312
1584455353.9637597,232956,201.57456970214844
1584455384.9884188,245261,207.21498107910156
1584455416.034815,258093,170.8396759033203
1584455452.3442924,270776,181.37413024902344
1584455475.964872,282994,211.1780548095703
1584455504.4576313,295548,149.9846954345703
1584455530.9385726,307887,186.40707397460938
1584455561.7820337,320634,186.95472717285156
1584455591.43556,333319,229.22116088867188
1584455621.5368943,345443,201.34478759765625
1584455652.6562266,357674,224.0590362548828
1584455686.05444,370095,210.26705932617188
1584455714.5971284,382280,228.77841186523438
1584455760.2319546,394950,193.25439453125
1584455792.7865584,407854,191.39898681640625
1584455821.3967283,420118,232.13157653808594
1584455847.1487582,432429,210.28211975097656
1584455873.1520452,444873,238.9288787841797
1584455900.785704,458247,196.4264373779297
1584455926.0035257,470573,213.46939086914062
1584455952.6705515,482350,223.53077697753906
1584455981.4012625,494948,222.06689453125
1584456010.5214972,507373,196.90286254882812
1584456037.6711957,519683,241.3412322998047
1584456065.4454033,532108,217.7459259033203
1584456096.1414368,544501,234.71963500976562
1584456125.3230238,556600,228.44290161132812
1584456157.9517145,568461,182.9617919921875
1584456186.4444022,580324,201.10360717773438
1584456215.806124,592677,205.7701873779297
1584456245.7226348,605429,253.05418395996094
1584456271.0921314,617980,218.07957458496094
1584456300.1046543,631026,198.77325439453125
1584456331.3551865,643918,232.57241821289062
1584456362.3761024,656568,202.90972900390625
1584456389.330176,668338,198.52040100097656
1584456419.151554,681403,209.87173461914062
1584456447.0637567,693936,224.16195678710938
1584456478.9418845,706345,189.53048706054688
1584456507.4833925,718691,226.5945281982422
1584456534.9513466,730724,249.9060516357422
1584456563.3465989,742863,241.98696899414062
1584456588.4163373,754646,205.10267639160156
1584456622.9570024,767478,246.23646545410156
1584456658.5115776,779405,207.10133361816406
1584456686.8994668,790942,231.6498565673828
1584456717.3656955,802719,216.0693359375
1584456743.0670087,815208,232.57936096191406
1584456772.9288764,827867,229.12362670898438
1584456803.9867117,839743,230.60104370117188
1584456834.1095884,852246,205.71302795410156
1584456865.4361477,864831,199.46353149414062
1584456895.982658,878176,284.94256591796875
1584456920.086792,890982,250.0730438232422
1584456947.8340523,903533,208.44688415527344
1584456971.9784203,915268,241.2482147216797
1584457003.9368875,928665,247.89572143554688
1584457035.0215373,940818,224.1513214111328
1584457058.833839,953278,190.89312744140625
1584457085.4254827,966015,219.85385131835938
1584457110.6387942,977973,213.00473022460938
1584457136.2772892,990450,234.4552459716797
1584457157.450008,1000104,225.26394653320312
