Wall time,Step,Value
1584731536.1652071,0,195.91976928710938
1584731574.007931,20,977.6507568359375
1584731623.8855839,40,909.7409057617188
1584731677.0096815,60,861.5307006835938
1584731723.2107787,80,811.934326171875
1584731772.6315114,100,763.7697143554688
1584731817.4574518,120,714.729736328125
1584731867.140266,140,628.7185668945312
1584731910.9366016,160,563.7321166992188
1584731953.464442,180,532.526611328125
1584732009.6930056,200,540.1726684570312
1584732056.339215,220,553.591064453125
1584732119.3375196,240,499.19146728515625
1584732173.4558911,260,224.47093200683594
1584732216.9188454,280,407.9467468261719
1584732269.4174025,300,55.46710968017578
1584732307.02728,320,357.92633056640625
1584732352.2004905,340,20.36439323425293
1584732413.382486,360,29.081531524658203
1584732461.8910856,380,301.1454772949219
1584732506.5964396,400,225.10995483398438
1584732551.9509573,420,47.0007209777832
1584732595.2890558,440,165.07003784179688
1584732633.640394,460,51.54457092285156
1584732683.0341861,480,308.346435546875
1584732726.8345733,500,191.41970825195312
1584732771.111028,520,17.65311622619629
1584732817.9437563,540,146.98741149902344
1584732863.3113632,560,229.00343322753906
1584732902.3921428,580,201.31541442871094
1584732937.8972461,600,94.39181518554688
1584732971.1458137,620,3.192303419113159
1584733019.0742016,640,171.2523651123047
1584733057.3229368,660,61.19820022583008
1584733107.881575,680,4.085606098175049
1584733138.8587604,700,5.464555740356445
1584733169.8539963,720,51.37529754638672
1584733202.279628,740,101.65153503417969
1584733232.0921326,760,101.98969268798828
1584733264.7473848,780,29.657657623291016
1584733293.0403817,800,17.07996368408203
1584733305.4234076,807,11.073820114135742
