Wall time,Step,Value
1584177836.6624253,1000,-177.09326171875
1584178442.0101485,21000,-190.3337860107422
1584179029.44913,41000,-115.15437316894531
1584179622.5956354,61000,14.619586944580078
1584180227.313045,81000,145.28848266601562
1584180898.9044335,101000,284.16168212890625
1584181480.857002,121000,451.60980224609375
1584182078.4697492,141000,587.5510864257812
1584182687.9247167,161000,668.3419799804688
1584183260.0076368,181000,739.9534301757812
1584183781.9695415,200000,812.2822265625
