Wall time,Step,Value
1584451432.9014585,553,15.017889976501465
1584451452.8161743,10845,25.64133644104004
1584451472.2325153,21278,42.84830093383789
1584451490.500424,31739,53.15903091430664
1584451510.6737547,42259,63.593994140625
1584451529.8679817,52932,71.59051513671875
1584451548.7709322,63344,78.08349609375
1584451570.2414374,73972,85.39800262451172
1584451590.346157,84571,93.13207244873047
1584451609.063811,95281,97.57421112060547
1584451628.8899517,106127,113.05475616455078
1584451649.01305,116985,120.02598571777344
1584451669.4233358,127761,126.6582260131836
1584451689.4092023,138630,120.2844009399414
1584451708.731943,149738,124.32540893554688
1584451728.7530363,160588,132.74166870117188
1584451748.7959857,171458,137.20486450195312
1584451768.4467325,182235,142.9298553466797
1584451788.2499294,193017,152.1665802001953
1584451808.4500318,203824,155.9926300048828
1584451828.62208,214950,158.60040283203125
1584451847.9452732,225835,158.74465942382812
1584451869.1467674,236693,159.32691955566406
1584451887.7552474,247688,162.7372589111328
1584451907.560963,258650,168.95265197753906
1584451928.0550344,269644,173.24461364746094
1584451947.656762,280596,179.48159790039062
1584451967.4611607,291530,175.4976043701172
1584451987.125422,302213,170.47772216796875
1584452007.2655299,313261,180.48170471191406
1584452026.329396,324242,183.4214630126953
1584452046.5064118,335042,191.46774291992188
1584452067.2227507,346109,184.23263549804688
1584452087.1090205,357093,178.440673828125
1584452107.568171,368056,186.21658325195312
1584452127.6347976,379073,196.4208984375
1584452146.6237082,390065,193.22608947753906
1584452166.7459786,400803,194.6001739501953
1584452186.4497757,411946,204.3927764892578
1584452206.3237355,423065,216.5272674560547
1584452226.2785451,434327,240.53489685058594
1584452245.9234138,445703,254.1374053955078
1584452266.8864923,457274,258.914306640625
1584452287.5904858,469108,284.9599609375
1584452308.057027,480405,283.39117431640625
1584452329.4678524,491829,266.40234375
1584452348.8286176,503200,265.1752014160156
1584452369.3692956,514725,298.7910461425781
1584452390.7125876,526762,309.9708251953125
1584452411.445346,538604,324.6964111328125
1584452432.3394976,550519,305.95367431640625
1584452453.179192,562197,284.5943298339844
1584452474.4465024,574077,303.8922119140625
1584452494.748957,585320,290.05499267578125
1584452515.0298564,596546,283.94476318359375
1584452536.1788359,607934,333.5651550292969
1584452557.1588173,619533,295.5541687011719
1584452578.12724,631178,309.8782958984375
1584452599.0385056,642820,280.1560363769531
1584452620.1639202,655140,354.2718811035156
1584452641.4152377,666883,335.4666748046875
1584452663.1111152,678854,374.1175537109375
1584452686.206443,691457,403.65167236328125
1584452708.3105717,703609,363.06378173828125
1584452728.9118063,715254,338.89581298828125
1584452749.828663,727184,333.85260009765625
1584452770.315635,739139,411.6084899902344
1584452791.1840448,750622,387.292236328125
1584452810.9768224,762239,346.981201171875
1584452833.312049,774820,423.80157470703125
1584452854.0025551,787022,372.4723205566406
1584452875.4856088,799640,478.4248352050781
1584452897.047668,811822,411.9114685058594
1584452917.8849175,824720,461.05902099609375
1584452940.472285,837444,457.2061462402344
1584452964.3099415,850834,442.02874755859375
1584452985.637621,863044,450.7364501953125
1584453006.1327088,875119,412.0688171386719
1584453027.665386,887628,466.03460693359375
1584453048.2852888,899400,460.44891357421875
1584453069.7375877,911562,436.44921875
1584453091.9053698,924466,470.9330749511719
1584453114.2320433,937456,398.5372009277344
1584453138.453975,951807,484.6836853027344
1584453161.3157935,964770,521.0912475585938
1584453183.1926234,977331,474.616943359375
1584453203.6279876,989732,529.7413940429688
1584453222.7245438,1000413,521.618408203125
