Wall time,Step,Value
1588084412.5319114,2014,16.436832427978516
1588084460.1604269,43169,204.1820526123047
1588084504.1037405,84379,306.8378601074219
1588084550.140491,125907,339.9343566894531
1588084598.299785,167411,389.76983642578125
1588084644.2800798,208718,464.9721984863281
1588084695.048631,250392,488.0232238769531
1588084745.9765992,292386,510.4225769042969
1588084796.0616126,334120,534.4901733398438
1588084842.571573,375446,548.5621337890625
1588084893.7161999,417252,564.569091796875
1588084943.4068642,459656,575.3009643554688
1588084992.0250502,501535,600.7704467773438
1588085041.3464103,543411,615.6045532226562
1588085091.8445785,585770,617.4202880859375
1588085140.3318276,628235,632.107421875
1588085191.5334597,670111,656.4671020507812
1588085241.4357421,712398,672.7578735351562
1588085287.0942438,754656,707.5923461914062
1588085334.0146112,796661,726.66064453125
1588085384.9303234,838731,737.75390625
1588085434.8146389,880785,763.8338012695312
1588085484.4076405,923025,761.9202880859375
1588085533.064874,965404,768.1988525390625
1588085576.4132357,1001577,796.6350708007812
