Wall time,Step,Value
1584719524.0146472,0,289.1383972167969
1584719569.5286024,20,1002.4431762695312
1584719620.308035,40,963.2111206054688
1584719663.8068876,60,897.7074584960938
1584719709.1743112,80,809.8609619140625
1584719766.6849456,100,761.8590698242188
1584719815.4716003,120,718.1755981445312
1584719864.1418567,140,681.5465698242188
1584719908.9339902,160,670.9295654296875
1584719963.6992512,180,381.51080322265625
1584720007.5032532,200,266.16204833984375
1584720063.3142898,220,623.7394409179688
1584720117.7755713,240,553.9700927734375
1584720157.7019157,260,568.2363891601562
1584720211.5335543,280,567.7300415039062
1584720265.1267776,300,481.5676574707031
1584720319.4538648,320,419.640869140625
1584720363.2042596,340,306.5304870605469
1584720413.4717202,360,173.32359313964844
1584720454.6057484,380,24.483123779296875
1584720513.9195113,400,167.46536254882812
1584720574.8119345,420,22.508342742919922
1584720621.1445975,440,118.0766830444336
1584720654.8968298,460,9.027276039123535
1584720706.6628435,480,7.056876182556152
1584720757.9981518,500,90.2383804321289
1584720804.264287,520,14.759817123413086
1584720843.150507,540,70.53299713134766
1584720889.8836732,560,5.255987167358398
1584720925.8773026,580,11.207769393920898
1584720962.3221447,600,1.7373096942901611
1584721002.0345843,620,46.800437927246094
1584721046.7635598,640,26.547510147094727
1584721080.9913497,660,-2.257657289505005
1584721112.579736,680,31.949113845825195
1584721136.0502095,700,0.026669859886169434
1584721154.9672997,720,0.007326841354370117
1584721183.716789,740,-14.63253116607666
1584721242.1334324,760,-13.390536308288574
1584721267.1269717,780,-1.2421135902404785
1584721303.7217274,799,-3.005445957183838
