Wall time,Step,Value
1584721304.4693944,0,195.91529846191406
1584721342.810779,20,995.6841430664062
1584721387.7216706,40,941.0918579101562
1584721431.431135,60,920.9774169921875
1584721476.2430472,80,793.1114501953125
1584721516.9908633,100,779.20263671875
1584721558.48968,120,713.3631591796875
1584721603.0898988,140,663.9873046875
1584721653.183637,160,43.9755859375
1584721722.8971708,180,589.14697265625
1584721769.8957884,200,576.7294311523438
1584721808.521571,220,273.3073425292969
1584721867.0130832,240,173.14691162109375
1584721919.9658842,260,63.53971481323242
1584721974.1505857,280,508.818359375
1584722026.764094,300,31.058208465576172
1584722068.691376,320,497.47918701171875
1584722116.9874628,340,446.9104919433594
1584722158.2421746,360,214.21240234375
1584722207.545132,380,463.2448425292969
1584722258.288828,400,417.0599060058594
1584722298.2984118,420,429.72698974609375
1584722334.3588395,440,159.95045471191406
1584722383.8076317,460,383.3388366699219
1584722412.7481313,480,126.84574890136719
1584722453.68728,500,31.271190643310547
1584722491.142264,520,384.6539611816406
1584722536.417035,540,349.1277160644531
1584722578.5791068,560,322.57470703125
1584722623.7851639,580,20.42902946472168
1584722670.0116706,600,130.8413543701172
1584722718.151761,620,16.9902286529541
1584722762.3858364,640,5.789523124694824
1584722806.2384024,660,16.211532592773438
1584722838.7176793,680,42.64366149902344
1584722876.72874,700,10.952940940856934
1584722922.292607,720,241.72422790527344
1584722947.6850836,740,17.590850830078125
1584722997.510391,760,85.82991790771484
1584723027.2455099,780,11.410608291625977
1584723055.3813035,800,41.26885223388672
1584723072.7851074,818,4.9705705642700195
