Wall time,Step,Value
1587560084.4652796,1000,-1176.92724609375
1587560098.7847493,21000,-1091.367431640625
1587560113.3682177,41000,-977.655517578125
1587560128.0271833,61000,-907.1614990234375
1587560142.7992117,81000,-812.2662353515625
1587560157.7317562,101000,-747.1551513671875
1587560172.788745,121000,-661.6119384765625
1587560187.7700036,141000,-604.7083740234375
1587560202.8864927,161000,-545.1640014648438
1587560217.985895,181000,-434.4225158691406
1587560233.0669472,201000,-290.6897277832031
1587560248.1960676,221000,-147.85499572753906
1587560263.1978369,241000,-17.44763946533203
1587560278.084551,261000,115.4996566772461
1587560293.0512397,281000,244.39529418945312
1587560321.9033065,301000,304.4938659667969
1587560368.3686152,321000,388.156005859375
1587560416.6924918,341000,576.3074340820312
1587560463.6585412,361000,663.7765502929688
1587560510.226156,381000,706.154296875
1587560551.655741,401000,762.3629760742188
1587560601.5589337,421000,841.458740234375
1587560650.0696056,441000,899.0993041992188
1587560695.3421981,461000,1031.40234375
1587560741.940313,481000,1040.0518798828125
1587560787.139183,501000,1034.7379150390625
1587560833.4073863,521000,1253.5589599609375
1587560881.8694975,541000,1440.502685546875
1587560928.4687254,561000,1603.625244140625
1587560976.7417834,581000,1534.7506103515625
1587561021.1137633,601000,1923.8607177734375
1587561066.4852462,621000,2014.244140625
1587561113.2657022,641000,1708.90625
1587561160.752617,661000,2067.798583984375
1587561209.6548088,681000,2348.08740234375
1587561255.2293355,701000,2291.338623046875
1587561301.3530385,721000,2628.13818359375
1587561347.7994807,741000,2357.47119140625
1587561394.0287616,761000,2235.349609375
1587561441.2428236,781000,2351.15087890625
1587561486.4369178,801000,2418.435546875
1587561533.3248627,821000,2641.04931640625
1587561579.2074997,841000,2702.140869140625
1587561629.2330844,861000,2139.531494140625
1587561674.6726303,881000,2548.865966796875
1587561719.3174446,901000,2520.9912109375
1587561765.6294367,921000,2650.757568359375
1587561812.7681777,941000,2851.81298828125
1587561858.5932527,961000,3025.268798828125
1587561904.884767,981000,3042.93505859375
1587561959.2107317,1001000,3098.332275390625
1587561965.68332,1001000,3098.332275390625
