Wall time,Step,Value
1587571419.38967,1000,-1168.7017822265625
1587571466.3316903,21000,-1093.0228271484375
1587571514.7810187,41000,-981.9762573242188
1587571561.8086944,61000,-888.3640747070312
1587571604.770908,81000,-868.2167358398438
1587571650.944888,101000,-786.005859375
1587571696.4296215,121000,-709.926513671875
1587571742.359282,141000,-639.9623413085938
1587571792.2061765,161000,-577.3760375976562
1587571837.0561764,181000,-537.6893310546875
1587571885.163148,201000,-472.29052734375
1587571932.770935,221000,-343.1869201660156
1587571980.7789733,241000,-291.4312438964844
1587572027.5171206,261000,-177.67115783691406
1587572075.4187505,281000,-61.156333923339844
1587572122.1399763,301000,230.4517364501953
1587572170.2211297,321000,500.03668212890625
1587572214.9729526,341000,308.5994873046875
1587572258.6440363,361000,650.6231079101562
1587572304.2277765,381000,769.5082397460938
1587572348.3278437,401000,842.5009765625
1587572392.8943255,421000,1014.0501098632812
1587572439.972753,441000,993.9776611328125
1587572485.6392076,461000,1155.1524658203125
1587572532.379649,481000,1061.968017578125
1587572579.4985528,501000,818.5496215820312
1587572626.343882,521000,1300.3587646484375
1587572674.7086444,541000,1432.2467041015625
1587572721.0429883,561000,1775.33837890625
1587572766.7697124,581000,1569.7579345703125
1587572810.8118765,601000,1785.4910888671875
1587572855.8150308,621000,1783.4991455078125
1587572903.6165738,641000,1749.917236328125
1587572950.3850532,661000,1743.22802734375
1587572997.3782585,681000,1664.0614013671875
1587573044.3193176,701000,1951.1300048828125
1587573089.6599681,721000,1637.0606689453125
1587573135.1893396,741000,2057.74853515625
1587573181.6707323,761000,1837.08642578125
1587573229.319023,781000,1985.807861328125
1587573277.314401,801000,1977.63037109375
1587573320.6716878,821000,2083.193603515625
1587573367.577018,841000,2268.628173828125
1587573413.7403831,861000,2229.229736328125
1587573460.340106,881000,1970.229248046875
1587573504.8177052,901000,2424.518798828125
1587573553.360568,921000,1645.678955078125
1587573600.2849782,941000,2059.833984375
1587573646.5075886,961000,2267.365966796875
1587573692.6105134,981000,2325.628173828125
1587573737.4488292,1001000,2002.220947265625
1587573742.7201624,1001000,2002.220947265625
