Wall time,Step,Value
1584405745.3472383,1010,-1.9150367975234985
1584405827.8506029,11137,33.74321365356445
1584405914.1472712,21785,13.863698959350586
1584406005.8838177,33148,228.64202880859375
1584406101.6591523,44716,375.73883056640625
1584406196.8631804,56301,430.3246765136719
1584406296.47246,67973,429.1360778808594
1584406392.7694106,79500,403.8535461425781
1584406490.087459,91317,503.72747802734375
1584406588.248824,103224,596.3436889648438
1584406687.3045976,115210,657.0509033203125
1584406795.4579487,126735,608.6842041015625
1584406886.417047,137927,490.0185546875
1584406974.7781763,149189,502.8376770019531
1584407062.810591,160175,513.4969482421875
1584407159.421569,172496,608.06884765625
1584407267.2598433,184438,720.6246948242188
1584407360.234417,195630,692.1161499023438
1584407452.8285246,207030,659.4180908203125
1584407552.414261,219158,669.4344482421875
1584407650.6734834,231077,677.61572265625
1584407759.9066908,242923,716.1878662109375
1584407859.4790213,254722,807.7197265625
1584407969.4986148,267742,1338.184814453125
1584408091.5534673,282260,1549.9517822265625
1584408195.7698224,294461,1555.5250244140625
1584408304.4743617,305142,1189.3175048828125
1584408412.6302974,317921,1131.0257568359375
1584408526.0922055,331468,1367.391357421875
1584408633.2656732,344134,1306.455322265625
1584408749.229839,358130,1422.81005859375
1584408866.7123415,369918,1508.2578125
1584408963.073876,381780,1143.9810791015625
1584409058.351423,393507,1205.4879150390625
1584409166.5081997,406339,1163.909423828125
1584409279.4334083,419867,1512.299072265625
1584409425.2511277,433430,1352.65576171875
1584409527.8722088,445777,1218.4989013671875
1584409636.3974438,458894,1736.02587890625
1584409732.8004851,470433,1681.9200439453125
1584409832.431748,482235,2064.649169921875
1584409960.123777,494445,1994.9027099609375
1584410070.3534942,507481,1847.3414306640625
1584410168.8224714,519238,1934.4095458984375
1584410274.1959205,531766,1743.7802734375
1584410380.7245324,544393,1791.0220947265625
1584410502.2250166,557631,1881.8223876953125
1584410611.365596,570615,2036.0875244140625
1584410736.8521144,585520,2035.965087890625
1584410848.4104154,598607,1898.11279296875
1584410953.5776634,611112,2148.23876953125
1584411089.0875013,624988,2195.270751953125
1584411205.0427966,639105,2311.855224609375
1584411311.2248738,652150,1905.9979248046875
1584411405.2621598,663571,1375.5833740234375
1584411509.8903115,676213,1611.6318359375
1584411641.7796898,688114,1287.9605712890625
1584411737.44255,699570,1324.915283203125
1584411835.5405588,711564,1212.47607421875
1584411934.6793408,723492,1119.636962890625
1584412032.4016402,735203,1061.662109375
1584412140.7615664,746808,966.8746948242188
1584412240.03843,758701,970.9927978515625
1584412342.3879528,771109,1051.2164306640625
1584412438.6392226,782673,1115.7364501953125
1584412534.7999792,794072,1058.0435791015625
1584412644.4615664,805829,998.417724609375
1584412737.5216382,817018,1089.64599609375
1584412836.3309464,828808,1169.6103515625
1584412929.737413,839999,1269.6226806640625
1584413026.5346165,851539,1325.4830322265625
1584413134.422182,863038,1285.59716796875
1584413234.677485,875068,1196.0623779296875
1584413330.9438658,886675,1386.1507568359375
1584413429.3851316,898495,1454.176513671875
1584413526.3504055,910167,1498.9759521484375
1584413635.291496,921789,1501.586669921875
1584413747.7210245,935331,1934.516845703125
1584413844.877878,946994,1577.22802734375
1584413937.1943655,958112,1398.7628173828125
1584414042.948603,970816,1573.6463623046875
1584414147.3184266,982182,1361.9815673828125
1584414244.6905384,994287,1216.7777099609375
1584414338.1988466,1005807,1384.997802734375
1584414433.0927184,1017599,1308.538818359375
1584414531.655543,1029664,1282.1434326171875
1584414649.6967523,1041986,1352.9864501953125
1584414748.0129132,1053796,1237.8812255859375
1584414862.0837169,1067481,2012.439453125
1584414965.4519744,1079707,2753.1455078125
1584415072.7757232,1092490,2813.90966796875
1584415200.906823,1106243,2722.918212890625
1584415320.375296,1120485,3024.876220703125
1584415426.8448546,1133191,3054.205322265625
1584415541.3453176,1146721,3314.86376953125
1584415655.6212065,1160167,3377.11083984375
1584415791.0338254,1171900,3124.865966796875
1584415888.5009336,1183437,3323.633544921875
1584415975.7290494,1193691,3488.34814453125
1584416084.2718797,1206574,3221.327880859375
1584416181.8394465,1218052,3037.664794921875
