Wall time,Step,Value
1584538453.9443362,1000,-1144.12890625
1584538486.055234,21000,-1351.539794921875
1584538515.9041662,41000,-1355.9228515625
1584538545.8031645,61000,-1380.12939453125
1584538576.5596383,81000,-1313.2864990234375
1584538606.2356286,101000,-1295.8184814453125
1584538636.0656927,121000,-1352.548095703125
1584538666.139568,141000,-1342.4578857421875
1584538697.347617,161000,-1261.6202392578125
1584538727.66636,181000,-1281.4615478515625
1584538757.6379256,201000,-1235.354736328125
1584538787.4130752,221000,-1243.2275390625
1584538818.4931798,241000,-1188.3232421875
1584538848.6011949,261000,-1203.6748046875
1584538879.7538009,281000,-1164.3624267578125
1584538909.0649035,301000,-1134.6829833984375
1584538937.9637008,321000,-1110.082275390625
1584538968.057768,341000,-1104.842041015625
1584538999.7220554,361000,-1086.8424072265625
1584539029.5727046,381000,-1083.962646484375
1584539059.7112098,401000,-1077.8607177734375
1584539091.721552,421000,-1084.8709716796875
1584539122.0547504,441000,-1032.3638916015625
1584539152.5682926,461000,-1022.7390747070312
1584539183.956991,481000,-1005.7201538085938
1584539214.0418417,501000,-1000.0458984375
1584539244.6041484,521000,-1026.056396484375
1584539275.0219424,541000,-1009.8631591796875
1584539306.8604121,561000,-1007.8561401367188
1584539336.6982741,581000,-965.9723510742188
1584539367.4224544,601000,-985.0634765625
1584539397.2461057,621000,-929.440185546875
1584539427.681179,641000,-922.3145751953125
1584539458.7907271,661000,-924.5059814453125
1584539488.337,681000,-907.8751831054688
1584539518.2888978,701000,-881.5996704101562
1584539548.6415122,721000,-856.3480224609375
1584539577.6434507,741000,-870.1620483398438
1584539607.9535248,761000,-880.8348999023438
1584539637.6067483,781000,-852.8617553710938
1584539667.582454,801000,-821.0775146484375
1584539697.7264938,821000,-825.4000854492188
1584539727.7484927,841000,-818.829833984375
1584539757.9457955,861000,-806.4833374023438
1584539788.5735135,881000,-812.5372924804688
1584539819.2492163,901000,-808.364501953125
1584539851.3992035,921000,-781.9071044921875
1584539882.3105838,941000,-743.1375732421875
1584539913.306805,961000,-740.3689575195312
1584539943.5761173,981000,-769.580322265625
1584539974.2670047,1001000,-759.867431640625
1584539974.3714507,1001000,-759.867431640625
