Wall time,Step,Value
1584261784.904136,1000,-209.47120666503906
1584261873.3748424,11000,-251.99172973632812
1584262023.3267367,21000,-122.91565704345703
1584262414.0700004,31000,362.4483947753906
1584262786.416917,41000,1447.5015869140625
1584263203.5139499,51000,1938.5233154296875
1584263822.6967554,61000,2407.084228515625
1584264226.6341054,71000,2877.787109375
1584264626.8953488,81000,3223.13427734375
1584265010.1729372,91000,3377.451416015625
1584265360.7972226,101000,3219.06884765625
1584265901.5107372,111000,3670.592529296875
1584266298.3225477,121000,3961.829833984375
1584266687.3384428,131000,4164.81494140625
1584267063.8860857,141000,4123.056640625
1584267482.6757512,151000,4141.67724609375
1584268057.814001,161000,4425.08837890625
1584268468.1608906,171000,4478.4189453125
1584268863.217866,181000,4145.0283203125
1584269255.0460553,191000,4605.08642578125
1584269640.1274543,201000,4755.94091796875
1584270252.969795,211000,4983.10107421875
1584270680.5195253,221000,4817.40673828125
1584271070.5051043,231000,5052.82470703125
1584271479.136428,241000,5026.39013671875
1584271874.7895036,251000,5184.37548828125
1584272490.9766812,261000,4909.013671875
1584272897.773264,271000,5199.31103515625
1584273325.234377,281000,5314.91162109375
1584273735.2104497,291000,5365.56298828125
1584274131.1388292,301000,5452.45703125
1584274705.0039916,311000,5529.404296875
1584275100.9589555,321000,5589.3974609375
1584275486.9517565,331000,5594.7138671875
1584275837.7900498,341000,5375.7353515625
1584276240.9015815,351000,5663.9111328125
1584276814.3204927,361000,5753.8642578125
1584277206.602562,371000,5780.8056640625
1584277595.9265068,381000,5789.4208984375
1584277964.916349,391000,5769.5458984375
1584278360.2461896,401000,5791.74462890625
1584278931.4052038,411000,5891.16259765625
1584279320.8148983,421000,5656.80712890625
1584279746.7351186,431000,5817.83447265625
1584280155.6213381,441000,5857.9892578125
1584280528.8163755,451000,5962.4150390625
1584281091.2778955,461000,5972.85986328125
1584281518.1170971,471000,6031.6181640625
1584281906.2379644,481000,6102.40966796875
1584282332.47931,491000,6076.0986328125
1584282737.236989,501000,6122.9365234375
1584283281.46858,511000,6126.3935546875
1584283669.618618,521000,5714.27978515625
1584284060.920136,531000,5992.2646484375
1584284466.862313,541000,6161.65966796875
1584284860.446132,551000,5469.32958984375
1584285429.061201,561000,5551.5341796875
1584285849.57417,571000,6023.38037109375
1584286263.4574118,581000,6214.66943359375
1584286588.388692,591000,6129.0947265625
1584286835.988739,601000,6171.32568359375
1584287151.3638496,611000,6249.8232421875
1584287361.28873,621000,6078.67578125
1584287613.5333266,631000,6236.75
1584287833.8622353,641000,6347.08837890625
1584287980.7617602,651000,6042.2568359375
1584288107.0451314,661000,6301.11865234375
1584288189.6964502,671000,6344.14013671875
1584288273.069084,681000,6370.162109375
1584288356.2506378,691000,6120.94384765625
1584288439.4250672,701000,6265.03173828125
1584288553.3926554,711000,6353.876953125
1584288635.990865,721000,6329.501953125
1584288718.992377,731000,6410.5224609375
1584288801.6884332,741000,6415.9306640625
1584288884.1541076,751000,6398.92431640625
1584288998.3865743,761000,6276.11083984375
1584289081.3309855,771000,6380.38232421875
1584289163.354945,781000,6446.00927734375
1584289245.5864024,791000,6459.42431640625
1584289326.995609,801000,6424.87646484375
1584289442.0642383,811000,6421.1767578125
1584289525.3647473,821000,6398.85791015625
1584289606.5630822,831000,6423.8232421875
1584289687.035065,841000,6450.31494140625
1584289770.1927903,851000,6493.55126953125
1584289884.9513934,861000,6533.107421875
1584289968.1424632,871000,6504.59033203125
1584290051.118416,881000,6396.63232421875
1584290133.0206482,891000,6474.201171875
1584290215.0921047,901000,6506.13818359375
1584290329.7064748,911000,6529.2001953125
1584290411.0825794,921000,6553.166015625
1584290493.0181553,931000,6180.0537109375
1584290575.78368,941000,6474.3701171875
1584290658.728841,951000,6543.2734375
1584290772.3890238,961000,6601.1064453125
1584290854.2519279,971000,6550.33544921875
1584290935.6738443,981000,6606.072265625
1584291017.9100823,991000,6610.71923828125
1584291091.4493282,1000000,6642.54345703125
