Wall time,Step,Value
1584767574.6198704,1014,18.288108825683594
1584767622.529254,21737,117.10466003417969
1584767664.434328,42705,234.5911102294922
1584767711.1601508,64378,341.7063903808594
1584767761.5592453,87419,486.13739013671875
1584767814.6739004,110155,692.6930541992188
1584767865.0286205,134299,901.946044921875
1584767918.3234835,158675,917.346435546875
1584767964.3844137,182389,1079.2908935546875
1584768030.2939572,208837,1121.960693359375
1584768085.7615502,234720,1191.5281982421875
1584768124.438486,258137,880.0626831054688
1584768172.2629719,282157,1052.001220703125
1584768225.232047,307798,1046.583251953125
1584768283.8100972,334012,1126.93359375
1584768323.9597895,356851,1254.32958984375
1584768376.2465262,384316,1259.07177734375
1584768431.3229496,408844,1669.788330078125
1584768477.5422425,434305,1720.7841796875
1584768529.8816688,461812,2322.54443359375
1584768579.9246743,488970,1760.2659912109375
1584768628.4721615,512756,1181.448486328125
1584768667.2824714,535729,1145.4898681640625
1584768703.9818823,558771,1008.0491333007812
1584768745.0945115,582299,1343.9296875
1584768790.0877714,607430,1543.5736083984375
1584768843.1325035,632888,1979.393310546875
1584768884.0167122,657793,2147.44140625
1584768926.2975037,683738,1792.525146484375
1584768971.6843574,708063,1929.54150390625
1584769014.283486,733810,2269.136474609375
1584769043.2757385,757909,2503.353271484375
1584769085.1331897,784603,2100.69384765625
1584769119.700442,809550,2222.385009765625
1584769157.1601024,836055,2525.356201171875
1584769185.9049907,862044,2156.7333984375
1584769217.7791533,887446,2651.616455078125
1584769264.526432,913651,2237.59814453125
1584769292.042482,939483,1787.13916015625
1584769318.378784,964931,2215.484375
1584769352.8936915,990772,2035.8670654296875
1584769363.8262644,1000023,2366.27783203125
