Wall time,Step,Value
1584501521.481639,1005,43.362548828125
1584502204.286022,22388,224.87513732910156
1584502880.7242234,43737,226.8170928955078
1584503469.2872038,65269,296.173583984375
1584504111.5245767,86373,292.7497253417969
1584504783.897185,107872,332.36920166015625
1584505415.1974566,128901,321.283203125
1584506112.1490726,150182,439.3581237792969
1584506825.5665925,171753,431.602783203125
1584507473.0044541,193841,521.2241821289062
1584508112.9587402,215395,479.2064208984375
1584508797.9936702,237582,483.09979248046875
1584509519.0795035,259801,608.7619018554688
1584510206.0335832,281969,600.4890747070312
1584510892.233747,304036,608.3201293945312
1584511631.246628,326664,653.3609008789062
1584512309.8677623,348466,570.6298828125
1584513012.9051018,370415,698.7444458007812
1584513677.3596787,393058,666.310791015625
1584514417.346556,416118,698.8370361328125
1584515172.6448395,438792,733.3613891601562
1584515816.3005445,460334,667.537109375
1584516269.4154809,481775,663.85205078125
1584516571.5741122,500030,635.9142456054688
